nace_r2_code,year,nace_r2_name.x,valI_CT,valI_Cult,valI_GFCF,valI_IT,valI_OCon,valI_OIPP,valI_OMach,valI_RD,valI_Rstruc,valI_Soft_DB,valI_TraEq,valIp_CT,valIp_Cult,valIp_GFCF,valIp_IT,valIp_OCon,valIp_OIPP,valIp_OMach,valIp_RD,valIp_Rstruc,valIp_Soft_DB,valIp_TraEq,valIpyp_CT,valIpyp_Cult,valIpyp_GFCF,valIpyp_IT,valIpyp_OCon,valIpyp_OIPP,valIpyp_OMach,valIpyp_RD,valIpyp_Rstruc,valIpyp_Soft_DB,valIpyp_TraEq,valIq_CT,valIq_Cult,valIq_GFCF,valIq_IT,valIq_OCon,valIq_OIPP,valIq_OMach,valIq_RD,valIq_Rstruc,valIq_Soft_DB,valIq_TraEq,valK_CT,valK_Cult,valK_GFCF,valK_IT,valK_OCon,valK_OIPP,valK_OMach,valK_RD,valK_Rstruc,valK_Soft_DB,valK_TraEq,valKpyp_CT,valKpyp_Cult,valKpyp_GFCF,valKpyp_IT,valKpyp_OCon,valKpyp_OIPP,valKpyp_OMach,valKpyp_RD,valKpyp_Rstruc,valKpyp_Soft_DB,valKpyp_TraEq,valKq_CT,valKq_Cult,valKq_GFCF,valKq_IT,valKq_OCon,valKq_OIPP,valKq_OMach,valKq_RD,valKq_Rstruc,valKq_Soft_DB,valKq_TraEq,valShare_E111,valShare_E112,valShare_E121,valShare_E122,valShare_E131,valShare_E132,valShare_E211,valShare_E212,valShare_E221,valShare_E222,valShare_E231,valShare_E232,valShare_E311,valShare_E312,valShare_E321,valShare_E322,valShare_E331,valShare_E332,valShare_W111,valShare_W112,valShare_W121,valShare_W122,valShare_W131,valShare_W132,valShare_W211,valShare_W212,valShare_W221,valShare_W222,valShare_W231,valShare_W232,valShare_W311,valShare_W312,valShare_W321,valShare_W322,valShare_W331,valShare_W332,nace_r2_name.y,valCOMP,valEMP,valEMPE,valGO_CP,valGO_PI,valGO_PYP,valGO_Q,valH_EMP,valH_EMPE,valII_CP,valII_PI,valII_PYP,valII_Q,valVA_CP,valVA_PI,valVA_PYP,valVA_Q,nace_r2_name,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
D-E,2020,"Electricity, gas, steam; water supply, sewerage, waste management",,0,477678,,268251,0,,1207,0,17444,14910,,0,100,,100,0,,100,0,100,100,,0,443507,,250502,0,,1129,0,16663,13557,,0,477678,,268251,0,,1207,0,17444,14910,,0,11350000,,9579000,0,,8000,0,44000,97000,,0,10567000,,8940000,0,,7000,0,43000,88000,,0,11350000,,9579000,0,,8000,0,44000,97000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity, gas, steam; water supply, sewerage, waste management",482121,76.65,75.68,2337495,100,2354506,2337495,131391,130252,1336833,100,1365735,1336833,1000662,100,988771,1000662,"Electricity, gas, steam; water supply, sewerage, waste management",600487.5,121.28873,158.86926,122.2868,126.64011,100.73518,100.75785,101.52382,486336.91,101.80457,0.023450142,0.053472422,0.10032393,0.018194299,0.082123257,0.11279223,,,2.3652439,0.023382086,,1.014939,0.027989125,0.10987407,0.019780504,0.090087205,0.11279223,,,2.6544697,0.02490758,,1.5554614,-0.011702796,-1.8722481,0.026476983,0.026361126,0.0059096646,0.02044509,0.11279223,,,0.1252839,0.011567663,,-3.171232
D-E,2021,"Electricity, gas, steam; water supply, sewerage, waste management",,0,578259,,365057,0,,2018,0,18856,16294,,0,113.198560790547,,114.520141418134,0,,107.741591030432,0,99.7038917089678,113.856474040948,,0,510836,,318771,0,,1873,0,18912,14311,,0,510836,,318771,0,,1873,0,18912,14311,,0,12949000,,10948000,0,,9000,0,45000,101000,,0,11317000,,9549000,0,,9000,0,45000,89000,,0,11317000,,9549000,0,,9000,0,45000,89000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electricity, gas, steam; water supply, sewerage, waste management",517337,78.51,77.47,2930481,126.638784778356,2314047,2314047,135024,133396,1881306,129.697387515641,1450535,1450535,1049175,121.500917184706,863512,863512,"Electricity, gas, steam; water supply, sewerage, waste management",636408.94,139.11893,165.84872,128.07664,138.42294,101.46344,101.47952,102.50926,523650.72,105.70052,0.088679701,0.011781259,0.1047735,0.0076279403,0.097141378,0.4620207,,,-1.0745111,0.0042566219,,-13.888268,0.091341794,0.11037572,0.0085532777,0.10181826,0.4620207,,,-0.89851022,0.0051498138,,-13.558414,0.11069211,1.2258501,0.028706959,0.15109724,0.015279386,0.13581368,0.4620207,,,0.38080803,0.01164226,,-11.160775
F,1995,Construction,,0,29570,,15807,0,7339,24,0,349,6043,,0,33.3529207354933,,18.8641000674603,0,,13.2897079887848,0,37.5245726460305,36.207875132791,,0,0,,0,0,0,,0,0,0,,0,88657.9026601779,,83794.0847613841,0,,180.590875437245,0,930.057227545585,16689.7393946415,,0,347000,,231000,0,,0,0,0,52000,,0,,,,0,,,0,,,,0,1727866.66850741,,1471219.4733982,0,,,0,,176207.956844577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,132222,221.25,183.37,605950,23.5963872383781,,2567977.85982449,434675,351656,359427,27.1106261856849,,1325779.04153976,246523,18.3829581918911,,1341040.96536946,Construction,100292.59,63.72541,9.7721491,63.273384,60.567863,70.465363,70.465363,68.709038,163436.98,96.4302368164063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F,1996,Construction,,0,33714,,16571,0,8391,24,0,416,8302,,0,37.3810833973745,,20.189692063417,0,,15.9476495865418,0,44.347222218036,49.0291599009021,,0,30081,,15483,0,8086,20,0,352,6131,,0,90190.0023645862,,82076.5366205169,0,,150.492396197704,0,938.051988813885,16932.7804449027,,0,458000,,319000,0,,0,0,0,58000,,0,364000,,250000,0,,0,0,0,48000,,0,1812517.19693572,,1592228.86731407,0,,,0,,162653.498625763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,153115,223.27,182.78,754577,28.7616786872638,619063,2623549.92629182,424364,335408,475792,33.0785638558163,389951,1438369.57999112,278785,22.3685053577567,229112,1246328.24384633,Construction,106827.64,66.104988,10.521253,65.837059,62.975441,70.162796,70.162796,68.916695,193723.75,92.1412200927734,0.154704,0.21432859,0.37866691,0.0096342638,0.36903262,,,,0.58189929,,,-4.0865684,0.07030984,0.1797035,0.0063762856,0.17332721,,,,-0.3954823,,,-7.3961248,0.093485691,-1.5175761,0.13358504,0.2343417,0.0072709727,0.22707072,,,,-0.12707931,,,-6.4872732
F,1997,Construction,,0,44054,,26071,0,9156,32,0,558,8224,,0,43.2068596313149,,23.8714495140745,0,,19.6278764142053,0,52.6505319099236,55.9633325503149,,0,38114,,22050,0,8352,26,0,470,7205,,0,101960.661746569,,109214.147153605,0,,163.033429214179,0,1059.81835274646,14695.3364376685,,0,567000,,395000,0,,0,0,0,68000,,0,472000,,323000,0,,0,0,0,58000,,0,1867921.65273725,,1612194.11956879,0,,,0,,162653.498625763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,186692,227.13,185.89,943749,33.9253041781098,800105,2781843.88574753,446319,353687,574043,37.7901260992816,502473,1519029.06725393,369706,27.7852201436498,297632,1330585.10275829,Construction,159864.95,67.342964,11.760598,67.927994,64.715569,70.812073,70.812073,69.768715,235587.36,92.8897323608398,-0.086682558,-0.07011538,-0.15028733,0.006544563,-0.15682432,,,,-1.2988989,0.006544563,,1.0269724,0.0038421685,0.065573059,0.010122401,0.055458229,,,,-0.24980153,0.010122401,,4.3571348,0.05043631,3.12819,0.11431265,0.17667894,0.011963955,0.16472256,,,,0.29018128,0.011963955,,6.071209
F,1998,Construction,,0,57382,,36035,0,8597,26,0,843,11718,,0,45.0551722643765,,26.0945755570962,0,,23.1965812167881,0,62.513237183191,48.5509980620856,,0,55028,,32965,0,7685,22,0,710,13507,,0,127359.40651451,,138093.834564022,0,,112.085482584748,0,1348.51439148743,24135.4461653196,,0,638000,,448000,0,,0,0,0,72000,,0,569000,,401000,0,,0,0,0,64000,,0,1874510.4416358,,1636683.14416983,0,,,0,,153085.645765424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,224900,234.68,191.31,1043604,37.0186325388171,956399,2819131.68701112,441458,347279,606840,41.803264268284,548583,1451656.97134424,436764,29.7574982119904,407816,1467744.3543423,Construction,179290.36,68.632721,14.521825,68.741089,65.916801,73.676605,73.676605,72.319801,285890.91,91.7265472412109,0.086135887,0.089935787,0.20359863,0.027523944,0.17607172,,,,1.6470132,0.027523944,,10.212682,-0.03952245,-0.099284269,0.022108285,-0.12139551,,,,0.22636659,0.022108285,,5.8475418,0.054611318,-0.66271478,0.046833187,0.12761278,0.02616529,0.10144456,,,,1.2906082,0.02616529,,9.1175766
F,1999,Construction,,0,57141,,16807,0,26197,52,0,1058,12662,,0,47.8193394694963,,28.2439162408627,0,,26.2222222450648,0,72.204153864428,52.7594179078379,,0,53838,,15528,0,25372,46,0,916,11652,,0,119493.494962326,,59506.6203166401,0,,198.305084573016,0,1465.28965907768,23999.5066323864,,0,770000,,523000,0,,0,0,0,87000,,0,669000,,445000,0,,0,0,0,79000,,0,1965591.66999114,,1625723.21240084,0,,,0,0,167968.972437063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,231472,254.44,202.78,1210455,40.5543090783465,1104923,2984775.29887523,492020,376440,714424,46.4508599854179,642943,1538021.04035162,496031,31.9508238356462,461980,1552482.66070247,Construction,225003.59,68.639061,17.723217,70.015724,66.882103,73.567276,73.567276,72.424141,302541.84,93.9401168823242,-0.32954994,-0.38068497,-0.69667947,0.013705731,-0.71026832,,,,-3.6468697,0.013705731,,-5.5437384,-0.24561638,-0.49194336,0.017871561,-0.50969797,,,,-2.7313721,0.017871561,,-2.784307,0.00028100272,6.4415021,0.077658787,0.10786553,0.030076053,0.077906303,,,,-0.049269404,0.030076053,,5.2999096
F,2000,Construction,,0,67401,,24374,0,28172,52,0,1321,12816,,0,51.9657433465572,,32.0925464759119,0,,29.6425121031167,0,84.4833368068286,56.370546053093,,0,62023,,21451,0,26826,46,0,1129,11995,,0,129702.753505335,,75949.0993283898,0,,175.423728660745,0,1563.62195188913,22735.2773697263,,0,859000,,591000,0,,0,0,2000,90000,,0,779000,,524000,0,,0,0,1000,86000,,0,1988566.11808195,,1628831.66978593,0,,,0,3208.33333333333,166038.294592959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,282460,254.99,204.48,1411041,43.5072592214672,1315270,3243231.18773653,485520,368327,834498,50.5150786935319,767358,1651978.0263291,576543,33.6204058802781,547912,1714860.320405,Construction,242190.48,71.298988,21.067738,72.827904,69.744949,74.040138,74.040138,73.374245,372332.13,90.5291900634766,0.16017112,0.22955917,0.42268112,0.032895491,0.38972935,,,,0.65769672,0.032895491,,11.284682,0.11192504,0.30434069,0.030164039,0.27412033,,,,0.14177185,0.030164039,,9.7388659,0.11866432,-0.78422064,0.17160583,0.32087111,0.030545581,0.2902692,,,,0.21383893,0.030545581,,9.9547939
F,2001,Construction,,0,106058,,44115,0,39675,44,0,1638,19970,,0,56.90226630857,,36.5018998552275,0,,34.3229087509773,0,90.093558391657,60.1603144869745,,0,96857,,38786,0,37209,38,0,1536,18712,,0,186386.249406777,,120856.72300611,0,,128.194263252083,0,1818.11000613301,33194.640304488,,0,955000,,655000,0,,0,0,2000,97000,,0,884000,,598000,0,,0,0,2000,95000,,0,2046440.56854999,,1648124.0922707,0,,,0,3208.33333333333,175262.644292568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,333114,256.73,205.15,1787002,46.7831775309021,1661870,3819753.36929523,477352,360797,1067163,51.7038431997499,1042627,2063991.6376761,719839,39.0820394392081,619243,1841866.52060394,Construction,329146.44,77.972572,24.731209,79.395554,76.277328,77.054466,77.054466,77.079842,440726.03,94.3630752563477,0.33679515,0.45337385,0.82568461,0.035542704,0.79016948,,,,1.8954784,0.035542704,,9.60149,0.26159328,0.64141679,0.030777946,0.61066628,,,,1.1033467,0.030777946,,7.2247958,0.28311139,-0.99961704,0.37891716,0.69414282,0.032141324,0.66202891,,,,1.3300055,0.032141324,,7.9048581
F,2002,Construction,,0,89999,,23361,0,43321,150,0,1870,20627,,0,59.3990334219286,,39.9775378583202,0,,39.0033053988378,0,83.776705217503,62.4805803797807,,0,86216,,21330,0,42161,132,0,2011,19861,,0,151515.933534997,,58435.3145578675,0,,384.582789756249,0,2232.12406735866,33013.4577409833,,0,1006000,,687000,0,,0,0,2000,105000,,0,979000,,656000,0,,0,0,2000,104000,,0,2097869.4414769,,1650640.3122589,0,,,0,3208.33333333333,187910.463983784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,364857,259.64,210.95,2137823,47.9490550763892,2085842,4458529.98895216,483843,374009,1262764,51.4281239055346,1269534,2455395.81089814,875059,41.8948366910945,816308,2088703.69027124,Construction,461605.91,85.779243,28.462393,88.05323,84.404671,77.43058,77.43058,78.898247,472003.38,99.3425750732422,0.29281923,0.45094228,0.77470511,0.030976051,0.74375021,,,,-0.32189155,0.030976051,,11.219713,0.30080947,0.79444081,0.031521179,0.76294076,,,,-0.23858824,0.031521179,,11.443233,0.34110063,0.72801352,0.51862061,0.89395887,0.034270022,0.85970992,,,,0.18147218,0.034270022,,12.570344
F,2003,Construction,,0,99250,,33509,0,38844,70,0,1846,24097,,0,61.4675640405214,,42.8811560849697,0,,42.6598652799789,0,74.6388985673314,64.6788618185228,,0,95910,,31240,0,38270,64,0,2072,23278,,0,161467.27391795,,78143.8819737076,0,,164.088656962666,0,2473.24121260275,37256.3760747859,,0,1081000,,737000,0,,0,0,4000,116000,,0,1038000,,696000,0,,0,0,6000,115000,,0,2164600.87500301,,1672264.42115312,0,,,0,9625,205806.698648906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,425136,296.8,244.02,2224615,49.9873176916318,2133905,4450358.81645719,550698,431304,1331077,54.2585784247545,1261640,2453210.23632407,893538,42.9165776309805,872265,2082034.61068847,Construction,415249.66,93.026192,31.113646,93.728165,90.590363,78.76899,78.76899,81.129799,542822.56,102.668022155762,-0.18138365,-0.35349271,-0.54518461,-0.0103077,-0.53487319,,,,-4.1664877,-0.0103077,,-13.176023,-0.19766079,-0.5854584,-0.011415091,-0.57403964,,,,-4.3273892,-0.011415091,,-13.609658,0.3044357,6.9381862,0.32967842,0.65685797,0.022744274,0.63411742,,,,0.63589352,0.022744274,,-0.23341294
F,2004,Construction,,0,172478,,88904,0,48086,120,0,2026,33361,,0,64.3387436086749,,45.6312247214486,0,,44.1308951172195,0,69.1758501817993,66.4946535940752,,0,164781,,83546,0,46504,116,0,2186,32450,,0,268077.973435503,,194831.500891563,0,,271.918345823847,0,2928.7677631363,50170.9508912646,,0,1214000,,832000,0,,0,0,5000,136000,,0,1165000,,793000,0,,0,0,5000,132000,,0,2332802.97814848,,1799329.2889748,0,,,0,12031.25,234193.829497031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,499521,307.31,247.3,2465748,52.0133015024263,2369704,4740610.43766848,568702,434437,1501127,55.6445327340115,1463738,2697707.98000155,964621,45.6951276659102,905966,2110993.11736825,Construction,384727,101.29446,34.510036,98.860153,96.920303,85.380524,85.380524,87.696663,653900.56,98.3100204467774,0.18295142,0.10202444,0.30061534,0.01564513,0.284989,,,,1.5348568,0.01564513,,-1.5115688,0.17387478,0.27827609,0.015069447,0.26322541,,,,1.4515516,0.015069447,,-1.7744181,0.29404011,1.9240227,0.25729924,0.57402456,0.022690875,0.55135244,,,,2.5544257,0.022690875,,1.7054317
F,2005,Construction,,0,240924,,163459,0,47502,220,0,1579,27610,,0,66.3295326140551,,47.7017367280401,0,,47.5921417930799,0,68.3961599480658,68.2954164769145,,0,233693,,156364,0,48084,204,0,1597,26882,,0,363222.821728354,,342668.865353733,0,,462.261187900539,0,2308.60914004376,40427.3103881471,,0,1380000,,975000,0,,0,0,5000,149000,,0,1340000,,937000,0,,0,0,5000,146000,,0,2574922.56237146,,2026408.10549205,0,,,0,12031.25,251413.964018871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,602946,309,258.87,2841229,54.7897675834414,2697250,5185692.74029678,559899,454035,1722606,58.9332686258733,1626477,2922977.19126295,1118623,47.7371214954276,1070773,2343297.97222303,Construction,460171.97,113.44653,34.37714,104.26498,104.62928,96.740799,96.740799,98.356483,743530.5,109.728858947754,0.4186829,0.31031537,0.7311064,0.0020971557,0.72900027,,,,4.173449,0.0020971557,,11.998457,0.35019809,0.56379724,-0.0016686695,0.56545687,,,,3.5472293,-0.0016686695,,9.8900137,0.36801165,-0.97289181,0.2399825,0.60731596,-0.00068914139,0.60799611,,,,3.7101154,-0.00068914139,,10.43844
F,2006,Construction,,0,180590,,81507,0,61706,364,0,1552,34843,,0,69.7362156791266,,51.3460481166948,0,,50.2131582976263,0,71.8205955611625,71.2012565843372,,0,171768,,75722,0,60218,345,0,1478,33421,,0,258961.571460859,,158740.551589789,0,,724.909590116755,0,2160.9400310226,48935.9340993214,,0,1575000,,1106000,0,,0,0,5000,169000,,0,1454000,,1018000,0,,0,0,5000,163000,,0,2712998.12006385,,2115777.89886247,0,,,0,12031.25,275036.752584403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,647290,313.17,263.84,2970493,58.4040855568357,2786665,5086104.80187945,562686,457109,1843959,63.4757033473657,1712002,2904983.95883711,1126534,50.0412598430671,1074663,2251210.30831935,Construction,420314.63,123.60229,34.103985,107.59756,110.35534,100.95811,100.95811,102.87277,796792.5,112.414253234863,0.25579602,0.11402282,0.36801454,-0.0018977631,0.36989138,,,,1.0845902,-0.0018977631,,-4.1135054,0.22906889,0.30373281,-0.0031352171,0.3068471,,,,0.84182549,-0.0031352171,,-4.9574618,0.27152061,0.31588569,0.13538969,0.40583405,-0.0011697189,0.4069829,,,,1.2274187,-0.0011697189,,-3.616972
F,2007,Construction,,0,124679,,54592,0,39557,246,0,1794,28165,,0,70.7151646129645,,54.4531238958487,0,,53.7062475705046,0,66.6560519589889,71.017189308657,,0,122953,,51477,0,40737,230,0,1933,28238,,0,176311.546020416,,100255.037900887,0,,458.047268480367,0,2691.42853090637,39659.4124242068,,0,1670000,,1203000,0,,1000,0,5000,179000,,0,1587000,,1120000,0,,0,0,5000,174000,,0,2733668.581931,,2142559.89758225,0,,,0,12031.25,283173.934613527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,607734,319.43,266.9,2816377,62.1839014164621,2645185,4529109.52167182,574383,459850,1729388,67.8521041957655,1617844,2548761.04506709,1086989,52.9466837160745,1027341,2052987.88084435,Construction,413408.81,127.08122,35.758167,107.3331,111.59499,102.00235,102.00235,103.95618,759099.88,117.679756164551,0.022339843,-0.095443867,-0.0694841,0.0036201072,-0.07310383,,,,-0.28289995,0.0036201072,,-11.192388,0.024774222,-0.063701011,0.0037258728,-0.06742651,,,,-0.26137003,0.0037258728,,-11.114119,0.086332433,1.3394897,-0.010196435,0.082536183,0.0064003672,0.076136194,,,,0.28305769,0.0064003672,,-9.1349201
F,2008,Construction,,0,159414,,72987,0,52762,391,0,1900,31142,,0,72.7951701329023,,57.7695270692953,0,,56.9082460706431,0,63.9305899657138,74.0835865557966,,0,154859,,68797,0,53622,369,0,1981,29853,,0,218989.803456682,,126341.695531714,0,,687.070902720551,0,2971.97319940107,42036.3017610455,,0,1782000,,1296000,0,,2000,0,5000,199000,,0,1702000,,1219000,0,,0,0,6000,185000,,0,2786050.25535722,,2171056.12232149,0,,5435.9243697479,0,14437.5,292665.79834359,1.01189376569818,0.280465910501564,2.64660508914495,1.1951813896592,2.10774997646673,0.35977267191362,13.7790444466938,0.390474626248195,45.4858363227651,2.9393778371004,13.7659360229918,1.39344932394046,3.50192548757529,0.0351473040015665,8.13401909176204,0.445359023410733,2.31192149543171,0.215840214694694,1.74923450823922,0.5389293856915,5.50075093135486,1.97005000833618,5.95768222883308,0.669253124960229,11.6588426215766,0.683605988393651,40.1719660162227,2.4666007843801,15.9920513455042,1.69380233540238,2.52190257476704,0.0364215554869047,6.08369351987601,0.31408925343045,1.83856120793532,0.152562609609671,Construction,599837,315.64,260.6,2990947,66.4544355443619,2798741,4500748.48352806,577730,458903,1850181,68.9886272486664,1819701,2681863.77057642,1140766,61.6928589189936,979040,1849105.42320286,Construction,477056.53,127.91537,37.423592,108.98348,112.95193,104.17231,104.17231,105.97099,755157.06,122.59841,0.0023908417,0.040078655,0.047981016,0.0054909852,0.042487796,,,,0.44717723,0.0054909852,,-10.060152,0.060336716,0.18365157,0.0079447078,0.17570463,,,,0.96787864,0.0079447078,,-8.2855482,0.021362828,0.36611912,0.064723022,0.092400745,0.0062943553,0.086104155,,,,0.61765945,0.0062943553,,-9.4791307
F,2009,Construction,,0,116016,,54355,0,42734,1241,0,1199,16167,,0,74.9423602220104,,59.7219872161654,0,,59.2973412037516,0,74.2759470628787,76.6190726616916,,0,112692,,52578,0,41978,1191,0,1032,15632,,0,154806.973861395,,91013.381392117,0,,2092.84257069099,0,1614.250706201,21100.4903066169,,0,1829000,,1337000,0,,3000,0,5000,195000,,0,1776000,,1298000,0,,3000,0,3000,192000,,0,2776669.61476679,,2174406.51757199,0,,8153.88655462185,0,8662.5,282371.021517433,0.872491504147894,0.349766141197781,3.92427947066797,1.41991468647779,2.39891135602185,0.536824352965332,13.4328338767267,0.26863716926311,44.9532893158756,2.3115837882781,13.7623869857283,1.2391162784826,3.14797112866241,0.0418577498814586,8.43185539312338,0.441771544544374,2.3172166678759,0.149292590079455,1.44771273055759,0.539464874816328,8.1506330879077,2.47644131105407,6.33791977805449,1.02207105691023,10.8943659025983,0.466019018667533,39.7044567389915,2.09394597381229,14.2721832313756,1.2466955929891,2.48745669420328,0.0452290057090349,6.44425565092428,0.34121296071228,1.92191613593409,0.108020254782235,Construction,581196,286.23,243.92,2892166,68.2586303936345,2815721,4237070.07205013,512103,422912,1801741,72.3066638944026,1719062,2491804.90837094,1090425,61.3421635045566,1096659,1777610.92485595,Construction,478482.19,126.02275,33.696537,110.42313,112.83938,103.60197,103.60197,105.48685,703768.69,111.21174,0.36811048,0.58993965,0.9601202,0.0020867586,0.95805424,1.3955488,,,3.6328328,0.0020867586,,8.2350578,0.28877792,0.7772696,-0.00094517274,0.77823555,1.3955488,,,2.9139662,-0.00094517274,,5.9576373,-0.051925432,-7.2838345,0.057903633,-0.0080046933,-0.013966173,0.0059822798,1.3955488,,,-0.17329325,-0.013966173,,-3.8230267
F,2010,Construction,,0,109126,,50544,0,39451,738,0,1793,16270,,0,75.0792732893324,,60.9151253552461,0,,61.6358278991108,0,73.8639895084534,76.2721679029444,,0,108927,,49554,0,40279,710,0,1803,16344,,0,145347.704125294,,82974.4660381744,0,,1197.35554004077,0,2427.43454819049,21331.503282696,,0,1840000,,1369000,0,,3000,0,5000,185000,,0,1822000,,1345000,0,,3000,0,5000,185000,,0,2766042.66708863,,2187417.177363,0,,8153.88655462185,0,8662.5,267890.456311411,0.824862494179084,0.455289197352494,3.3456479329142,2.00703016597672,2.81137122713487,0.655224125574704,12.1781407957394,0.388270346760656,45.4443577648035,1.85987899460869,15.7852533831732,1.72019746667812,2.66453145384078,0.0618382036082679,7.45824201799747,0.349641977973487,1.84082365096111,0.149398800723193,1.38703409151112,0.63223804867632,6.5014005902122,3.15988720713484,5.88535190224688,1.44499542306131,9.71417090282646,0.671637687905327,41.2708819055961,1.75918498040856,15.6954041612818,1.6853566652146,2.01688374600632,0.0693015142765295,6.05621506037537,0.260876784749661,1.67656855516171,0.112610773354895,Construction,544382,265.42,222.85,2522337,69.2053994891889,2487830,3644711.27775808,470770,384907,1556564,74.4369114508735,1512018,2091118.46483219,965773,60.7110849982232,975812,1590768.80281132,Construction,380973.72,120.0071,35.465176,106.97536,108.64655,102.89997,102.89997,104.1019,665819.81,103.51987,0.12144413,0.22860917,0.36718431,0.017119283,0.35005301,0.76858419,,,2.3594801,0.017119283,,-3.0040703,0.091555908,0.29838157,0.016021885,0.28234771,0.76858419,,,2.0949161,0.016021885,,-3.8714626,-0.16853738,-5.1812196,-0.13830006,-0.30035362,0.006472114,-0.30683771,0.76858419,,,-0.20737492,0.006472114,,-11.419683
F,2011,Construction,,0,93933,,35943,0,35439,1116,0,2097,18892,,0,76.8279468150428,,62.4332701429642,0,,63.5726284061069,0,72.6854931953199,77.2287381296187,,0,91795,,35069,0,34404,1082,0,2131,18658,,0,122264.102965209,,57570.2664904388,0,,1755.47248553403,0,2885.03236039818,24462.3963275072,,0,1858000,,1395000,0,,4000,0,6000,179000,,0,1812000,,1360000,0,,4000,0,6000,179000,,0,2723950.71345902,,2173036.78686171,0,,10871.8487394958,0,10395,259202.117187798,1.12070231684922,0.315274783327056,3.6901195017493,1.3709816433438,2.74872306727714,0.447576842443769,11.0366108344692,0.268895715898447,44.2544952255754,2.24864669195418,17.8639587882209,1.68785116301049,2.65016677303964,0.0752809143555565,7.75957622763504,0.304729127251523,1.98856800963533,0.167842373964097,1.94814523886039,0.439776713938978,7.47919380488073,2.1678881232183,6.00168054488783,0.991360783271225,8.81490668514055,0.466153392138459,40.2418944177824,2.138367694486,17.7850792107356,1.66257784355784,1.87237972383601,0.0806520873650373,5.88116526314063,0.217355627716633,1.69048020385237,0.120942641191079,Construction,564571,260.87,215.95,2417371,70.3907646008627,2376663,3434216.14143167,461513,370626,1438821,77.0791979338274,1389498,1866678.73897083,978550,60.1812586801713,987165,1626004.5427106,Construction,348993.31,112.21715,38.727692,102.2181,103.09058,101.52734,101.52734,101.88241,703018.31,101.42733,-0.1476893,-0.102093,-0.2360944,0.013625797,-0.2497779,0.71025419,,,0.177147,0.013625797,,3.2458305,-0.15571561,-0.25467485,0.013301374,-0.26803389,0.71025419,,,0.10639651,0.013301374,,2.9890151,-0.20975652,-1.29515,-0.18119888,-0.37977627,0.011117056,-0.39095101,0.71025419,,,-0.36996406,0.011117056,,1.2598875
