year,nace_r2_name,nace_r2_code,valueCAP,valueCAPEconComp_QI,valueCAPICT_QI,valueCAPInnovprop_QI,valueCAPIntang_QI,valueCAPNICT_QI,valueCAPTang_QI,valueCAP_QI,valueLAB,valueLAB_QI,valueLP1ConEconComp,valueLP1ConInnovprop,valueLP1ConIntang,valueLP1ConIntangNA,valueLP1ConIntangnonNA,valueLP1ConLC,valueLP1ConTFP,valueLP1ConTangICT,valueLP1ConTangNICT,valueLP1Con_Soft_DB,valueLP1TFP_I,valueLP1_G,valueLP2ConEconComp,valueLP2ConIntang,valueLP2ConIntangNA,valueLP2ConIntangnonNA,valueLP2ConLC,valueLP2ConTFP,valueLP2ConTangICT,valueLP2ConTangNICT,valueLP2Con_Soft_DB,valueLP2TFP_I,valueLP2_G,valueVAConEconComp,valueVAConH,valueVAConInnovprop,valueVAConIntang,valueVAConIntangNA,valueVAConIntangnonNA,valueVAConLC,valueVAConTFP,valueVAConTangICT,valueVAConTangNICT,valueVACon_Soft_DB,valueVATFP_I,valueVAadj_G
2013,Non-agricultural market economy (Market economy less industry A),MARKTxAG,8892806,94.992035,84.660179,90.544113,92.84523,95.075607,95.505272,94.97448,10462258,91.233902,.032113582,.25397032,.29642186,.27218843,.024042176,.11856871,,,.51982379,.034274958,,.79382789,.0174325,.26488531,.26431409,.0003799274,.11856871,,,.4007456,.030841663,,.45512122,.064928018,.42041358,.27898842,.3669109,.28978875,.076930858,.11856871,,,.7859816,.041948888,,1.5508883
2013,Other service activities,S,175556.45,87.545959,70.153725,109.5074,96.079201,102.45644,102.10084,101.73386,260942.88,93.43988,-.032972272,-.16247594,-.15544881,-.088456109,-.066837423,-.042079702,,,-2.3997686,.040314518,,-6.4328661,-.060933579,-.22945273,-.11730236,-.11199512,-.042079702,,,-3.5590775,.034969579,,-9.683919,.0062049003,2.8270972,-.10545354,-.051760331,-.048039034,-.0035660395,-.042079702,,,-.77543628,.047803421,,-1.8777483
2013,Postal and courier activities,H53,38320.625,109.52822,99.182297,98.252243,106.50034,104.01413,104.01413,104.35353,118545.46,103.75437,.090034768,.025786174,.14430103,.028518058,.11579386,-1.4242759,,,1.548069,.028518058,,6.9409065,.084326379,.13660318,.027198257,.10941581,-1.4242759,,,1.5066308,.027198257,,6.7153134,-.12455566,-6.633389,.00061261997,-.14507705,-.021096,-.12397017,-1.4242759,,,-.0096778963,-.021096,,-1.5396074
2013,"Professional, scientific and technical activities",M,573857.69,96.80056,77.876724,91.513969,92.052444,92.404503,94.424622,92.835938,1029118.3,76.602364,-1.5991417,-3.5341566,-5.3710341,-2.6162684,-2.7546935,1.2647233,,,-2.7698486,-.23761554,,-19.667976,-1.6279701,-5.479651,-2.673291,-2.8062875,1.2647233,,,-2.8207872,-.24271716,,-20.125854,-.0089101,16.456039,.58572829,.62049866,.52921873,.091352433,1.2647233,,,.040038701,.043801237,,5.5894818
2013,"Professional, scientific and technical activities; administrative and support service activities",M-N,913562.69,93.377502,74.431602,90.671295,90.347023,92.994423,94.323265,92.349541,1613489.1,74.782372,-.72129297,-1.1177378,-1.8993154,-.77850509,-1.1208103,1.7348325,,,-1.9956281,-.060271442,,-9.8007317,-.74025285,-1.9581575,-.80647284,-1.1516844,1.7348325,,,-2.0520744,-.063727088,,-10.125997,.086691231,8.9482632,.43458641,.60825676,.41335043,.19490671,1.7348325,,,.40985057,.086992539,,4.0605836
2013,Public administration and defence; compulsory social security,O,756410.19,83.389091,95.44519,91.351517,86.382935,95.417938,95.417938,95.256424,1485206,87.915565,-.030458955,-.0031582739,-.016195035,.017410623,-.033617105,-1.6287074,,,-3.7215493,.017410623,,-3.4227743,-.033342242,-.0201975,.016544942,-.036753889,-1.6287074,,,-3.968323,.016544942,,-4.1358786,.015435649,7.3590941,.00087678665,.047514077,.031190069,.016312564,-1.6287074,,,.2064579,.031190069,,7.9280367
2013,"Public administration, defence, education, human health and social work activities",O-Q,1235680.4,87.396202,87.528595,92.930946,87.919159,95.549515,95.548309,95.333923,3287639.3,91.15937,-.018713057,-.0033011718,-.0056150346,.013942017,-.019602241,-.71211612,,,-1.1725235,.016393369,,.16764738,-.021624651,-.0094661107,.013206017,-.022717318,-.71211612,,,-1.3155655,.015816428,,-.36359876,.0085590798,3.600131,.00009465099,.030456949,.02083593,.009575828,-.71211612,,,.16731241,.021797391,,5.1436863
2013,"Publishing, motion picture, video, television programme production; sound recording, programming and broadcasting activities",J58-J60,209350.22,110.91962,88.565582,95.946022,102.85066,95.978775,97.664452,100.42999,164124.56,105.79151,-.19111229,.027664026,-1.539867,-1.0080644,-.5298419,-.35095486,,,1.1883829,-1.3783565,,-5.3855848,-.70873183,-2.3917336,-1.2685846,-1.1211878,-.35095486,,,.53642076,-1.5722791,,-8.1400356,.81648391,2.4344575,.30081862,.11837246,-.50093657,.62127,-.35095486,,,2.4574897,-1.0008677,,-.023780314
2013,Real estate activities,L,2130240.8,95.451591,95.076057,103.81828,99.991631,98.57888,98.582207,98.589264,203234.69,95.121735,.0062622074,-.0015302218,.0060819574,.0024779087,.0036027029,-.30623326,,,2.1142716,.0013407525,,3.3991199,.0063102264,.0061996579,.002482651,.0037156602,-.30623326,,,2.1366036,.0013437794,,3.4236357,.0024842317,-.16256693,-.0067742039,-.0031781478,.0021047927,-.0052842866,-.30623326,,,.35731196,.0011026046,,1.4703329
2013,Residential care activities and social work activities without accommodation,Q87-Q88,9325.0205,93.521362,54.079887,71.491402,91.883209,87.628532,87.628532,88.021355,241079,85.217918,-.058844455,.00024760817,-.061352305,-.0027831725,-.058588497,.16768605,,,-.32512307,-.0027831725,,-6.3737378,-.058063686,-.060547121,-.0027651351,-.057801347,.16768605,,,-.31741649,-.0027651351,,-6.1828766,-.014144555,10.439758,.00061308907,-.015254272,-.0017505132,-.013523117,.16768605,,,.11608841,-.0017505132,,4.5533304
2013,"Retail trade, except of motor vehicles and motorcycles",G47,327085.91,91.116081,71.420128,88.344521,89.04583,98.010002,98.05941,96.205399,821733.75,95.102478,.042752612,.036548626,.11134855,.051957536,.059488375,.16211268,,,.022391248,.032125343,,7.7169113,.070757113,.14557847,.054606959,.091068879,.16211268,,,.14051016,.034417104,,8.3497448,.11489657,1.2378035,.046682339,.19953015,.058782853,.14084467,.16211268,,,.32668397,.038029276,,9.3471889
2013,Telecommunications,J61,301373.88,111.09534,87.240616,115.16765,98.392868,97.589828,97.493683,97.670418,149761.27,96.305321,-.16275641,.013995884,.30795202,.4471181,-.13962615,-.24961986,,,1.2435983,.45617047,,2.7625787,-.013227346,.69741946,.64807081,.048888557,-.24961986,,,2.5825155,.64478594,,5.3153534,-.24984959,-.48016575,-.015897101,.081106804,.33007324,-.24942648,-.24961986,,,.4637464,.34631136,,1.2757158
2013,Total - all NACE activities,TOT,12460536,93.975388,88.248161,91.14888,92.613785,96.562683,96.606377,96.334419,14951560,92.72126,.0047082864,.068472251,.081432834,.084830254,-.0034145224,.20125793,1.3027515,.013164792,-.1037328,.016067719,97.778816,1.4948742,.00064546068,.073038846,.082827576,-.0098058302,.20125793,1.1480802,.01162699,-.2175207,.015146419,97.408104,1.2164832,.022311632,.67015755,.080944881,.11780217,.093507431,.024277631,.20125793,1.3027514,.019827755,.38928559,.020059504,97.778816,2.7010825
2013,Total industries (A-S),TOT_IND,12458671,93.976326,84.952637,91.129425,92.60157,96.89402,97.047195,96.710075,14949540,92.595291,.0050056335,.076885238,.090935387,.095092699,-.0041697165,.21464428,,,-.11503719,.017813563,,1.4862794,.00057492987,.081708632,.092875041,-.01117881,.21464428,,,-.22833157,.016800119,,1.2105769,.02453674,.67524302,.090964332,.1316081,.10486843,.026727261,.21464428,,,.38437882,.022280945,,2.701611
2013,Transportation and storage,H,773857.75,97.932693,76.500374,100.36514,94.929581,87.89975,87.898346,88.173279,970635.38,98.025185,.041188914,.016141724,.073036335,.020811645,.05221422,-1.0422828,,,3.1325068,.015700473,,2.3443284,.044867404,.078421444,.021588495,.056822482,-1.0422828,,,3.2470007,.016411642,,2.6246862,.0080780005,-1.4445058,.007181488,.024563784,.01381904,.01073428,-1.0422828,,,2.1019211,.0092990743,,-.17923582
2013,Warehousing and support activities for transportation,H52,353365.5,98.05616,65.005943,103.07127,92.189392,96.590248,96.590248,96.469284,280519.13,100.37371,.086153604,.014933178,.10190091,.00078359671,.10109682,-.79136717,,,4.252708,.00078359671,,1.0234396,.1085794,.13725577,.0061655738,.1310697,-.79136717,,,5.4716835,.0061655738,,3.2419529,.022151472,-2.7517297,-.0066057844,.00099992414,-.014576294,.015555738,-.79136717,,,.77381444,-.014576294,,-5.3080845
2013,"Water supply; sewerage, waste management and remediation activities",E,113119.49,109.42323,81.120407,89.681396,98.405998,96.959679,96.976784,97.011391,180970.44,102.83832,-.021196673,.027104991,.013219623,.016690701,-.0037583767,-.36658028,,,.0412945,.0071408981,,-3.4716208,-.017303918,.020227507,.01740578,.0025344305,-.36658028,,,.32062495,.0077771698,,-2.7400298,-.017074961,.47144064,.029729644,.020639682,.017447837,.0029045483,-.36658028,,,.33705401,.0078145927,,-2.6970005
2013,Water transport,H50,921.26044,63.711735,89.443359,112.1394,73.369171,103.98904,103.98904,98.843399,3219,127.13503,-1.7637389,-.044395719,-1.8178508,-.0070252353,-1.8040409,-1.5129566,,,-1.2998419,-.0070252353,,-38.958763,-1.8249568,-1.8808279,-.0072182389,-1.8668251,-1.5129566,,,-1.4051136,-.0072182389,,-39.95369,-.45807809,17.631449,-.010987489,-.47466516,-.0029088312,-.46497193,-1.5129566,,,.94540238,-.0029088312,,-17.738886
2013,Wholesale and retail trade and repair of motor vehicles and motorcycles,G45,100956.27,99.290916,77.854675,96.673546,97.703995,97.595222,97.595222,97.641991,200487.88,90.987808,-.12643597,.0022869559,-.10340528,.020202585,-.12385543,.15145425,,,-.52019882,.020202585,,8.2917576,-.15886493,-.14171143,.018551037,-.16051002,.15145425,,,-.60510451,.018551037,,7.8678527,.015781265,1.318689,.020818451,.064586312,.02744545,.036893297,.15145425,,,-.14784488,.02744545,,10.150792
2013,Wholesale and retail trade; repair of motor vehicles and motorcycles,G,1153395.4,98.355804,77.824768,86.590469,93.882172,96.433792,97.510986,96.526207,1813262,91.108749,-.21439691,.036520366,-.19499992,.086159728,-.28110301,.1380384,,,-.49617347,-.017347611,,4.4090738,-.18606709,-.15611109,.092524409,-.24857886,.1380384,,,-.40266976,-.014752796,,4.7835951,.050441623,2.2635171,.11097264,.1685483,.14565927,.02294565,.1380384,,,.37793639,.006909763,,7.9102488
2013,"Wholesale trade, except of motor vehicles and motorcycles",G46,758853.81,102.9146,81.475189,85.421227,95.565628,94.296524,96.753799,96.335503,757539.69,83.274681,-1.0838479,-.19651143,-1.4457411,-.057709489,-1.3882202,.11241041,,,-2.0391533,-.1659606,,-2.3639045,-1.0694958,-1.4239682,-.052589148,-1.3715674,.11241041,,,-2.0035617,-.16441785,,-2.2427604,-.043111797,4.6249685,.22974014,.13311896,.31358922,-.18065879,.11241041,,,.54173207,-.054088235,,6.4208088
2014,Accommodation and food service activities,I,149682.17,91.596863,78.721458,96.310318,90.772598,98.996803,98.996803,98.393059,333018.81,96.341469,.19362706,.015174564,.25511786,.046519827,.20880137,.51330912,,,1.51161,.046519827,,20.09623,.21921512,.28493112,.048652414,.23648205,.51330912,,,1.9165335,.048652414,,21.601587,.097764388,-4.0109534,.0073348279,.14342599,.038530339,.10509899,.51330912,,,-.0053881211,.038530339,,14.456588
2014,Activities of extraterritorial organisations and bodies,U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,T,0,,,,,,,,3885,,,,,,,,,,,,,-5.9581928,,,,,,,,,,,-3.3502216,,2.6079712,,,,,,,,,,,-3.3502216
2014,Administrative and support service activities,N,364421.84,93.894386,85.054504,87.370644,91.182594,98.560699,98.8461,97.21199,634569.81,94.273903,-.87229538,-.13996555,-1.0524305,-.037792902,-1.0144309,1.8589705,,,-5.8414006,-.039988153,,-18.429081,-.79385918,-.93535978,-.018223792,-.91692919,1.8589705,,,-5.3786292,-.023235654,,-16.796843,.34319362,16.308504,.19913204,.7617619,.26546061,.49650791,1.8589705,,,1.329959,.21961761,,6.8649755
2014,"Agriculture, forestry and fishing",A,425050.19,98.33596,88.62619,99.385941,97.973862,100.54723,100.54432,100.52232,875662.44,104.13,.0029375311,-.0055785133,.0040364005,.010409387,-.0063347849,-.55976689,,,-.24482977,.0067205648,,13.505384,.0026230912,.0023997452,.0096498597,-.0072119134,-.55976689,,,-.44026977,.0065673208,,12.882991,.0031918033,.34393337,-.0046332232,.005359883,.011023578,-.0056254938,-.55976689,,,-.086787038,.0068444852,,14.008684
2014,Air transport,H51,100760.3,88.237518,77.528801,102.53269,85.970711,82.702484,82.702484,82.735123,8748,100.18211,.17238581,.03488389,.36060381,.15248823,.20730689,-.16110747,,,57.638775,.15248823,,37.477322,.17963359,.3720997,.15558557,.21570539,-.16110747,,,58.511196,.15558557,,38.524609,-.12057649,-6.6035123,-.01162931,-.10406943,.027290482,-.13216865,-.16110747,,,22.374685,.027290482,,-4.85495
2014,"Arts, entertainment and recreation",R,104716.46,93.094223,83.500427,105.99305,92.462967,98.336624,98.336624,97.953415,250495.3,92.561714,-.15243973,-.022332573,-.070128173,.10604686,-.17477269,.65426666,,,-2.3518853,.10604686,,-5.4025555,-.14660271,-.062656641,.10699587,-.16825016,.65426666,,,-2.2411265,.10699587,,-4.9829702,.0089234756,8.3308935,-.0033821911,.13642055,.132282,.0055408929,.65426666,,,.71001279,.132282,,6.1967854
2014,"Arts, entertainment, recreation; other services and service activities, etc.",R-S,286787.94,92.252304,85.950043,108.7049,95.717354,99.472145,99.310211,99.097031,518840.56,95.159859,-.063439488,-.079040408,-.063146144,.018982658,-.082723632,.21203396,,,-2.2218461,.080058977,,-4.3933058,-.034075718,-.012276659,.031740971,-.04461246,.21203396,,,-1.3843968,.085805625,,-1.8177571,.019673932,4.7756624,-.034434758,.080838688,.055094749,.025149114,.21203396,,,.14853379,.096324742,,2.8967214
2014,Chemicals; basic pharmaceutical products,C20-C21,546108.5,94.047729,99.263374,97.215668,96.737747,97.209663,96.547485,96.654182,229933,95.998466,.31260473,.21988982,.53462929,.18545115,.3491745,.084948957,,,-.35530642,.0021360232,,4.8131528,.59860116,2.3079016,1.5800698,.72782832,.084948957,,,1.0391638,.037307378,,9.3604345,.51581144,.98019296,1.2516418,1.794578,1.1763581,.61821628,.084948957,,,.63549519,.027126038,,8.044096
2014,"Computer programming, consultancy, and information service activities",J62-J63,231555.5,93.714668,94.141655,95.725105,94.464424,100.37949,102.49406,97.363922,480657.28,90.99411,-1.2288973,-.14713143,-1.7485747,-.37608895,-1.3729131,2.6578524,,,-1.9809842,-.37302539,,-5.9867954,-1.1903199,-1.6637225,-.33585832,-1.3282914,2.6578524,,,-1.9287245,-.35309985,,-5.5685887,.25636995,10.822396,.8673324,1.5183064,1.172823,.34505582,2.6578524,,,.031060612,.3941243,,10.114526
2014,"Computer, electronic, optical products; electrical equipment",C26-C27,501992.22,96.726135,100.66479,99.8993,98.879959,100.1017,100.23574,99.68055,376726.06,107.86997,.54796731,1.708277,2.1280088,1.3233042,.80300981,.12431217,,,1.7658526,-.12814793,,14.326885,.69256365,2.5559363,1.4910625,1.0631791,.12431217,,,2.3903291,-.097381279,,16.21953,.24605976,-1.7543653,1.1809386,1.2345243,.97303593,.25979352,.12431217,,,.46198741,-.1923866,,10.375171
2014,Construction,F,579212.69,99.975777,76.332985,100.68018,99.295044,99.33036,99.33036,99.3246,663434.31,103.59858,-.21623918,-.072293758,-.22637464,.063055307,-.28884298,.22370815,,,-1.3703958,.063055307,,3.864017,-.19686595,-.17693439,.064639144,-.24098659,.22370815,,,-1.1387612,.064639144,,4.5228982,-.1011669,2.2440755,.096888974,.067287989,.072462894,-.0045879469,.22370815,,,.0054555079,.072462894,,7.7776065
2014,Education,P,317121.19,95.480614,77.736702,91.544373,93.392036,99.437126,99.498474,99.091599,979675.31,98.541809,.021411858,-.012883726,.012291018,-.0124529,.024734028,-.2026322,,,-1.0471504,.0037591374,,-9.8845272,.044541221,.041751642,-.007192329,.048934076,-.2026322,,,-.59629774,.0059206295,,-8.0231962,.079524077,3.4697886,-.0024072388,.086310439,.00076421245,.085536331,-.2026322,,,.085610755,.0091898581,,-5.2079582
2014,"Electricity, gas, steam and air conditioning supply",D,418189.72,100.01995,97.20121,101.94706,100.28319,100.22316,100.2444,100.24611,202012,110.37705,-.10032468,-.026314432,-.17678033,-.047665313,-.12920034,1.6611176,,,-.23821194,-.050370343,,3.0529764,-.048490498,-.075959429,-.032855336,-.043189414,1.6611176,,,1.6933486,-.035716947,,6.0645299,-.10035663,-.00060385844,-.026335604,-.1768425,-.047674447,-.12925337,1.6611176,,,-.23940313,-.050379381,,3.0511191
2014,"Electricity, gas, steam; water supply, sewerage, waste management",D-E,515435.56,100.46888,95.138954,99.489563,99.410301,99.192924,99.217148,99.223679,383459.5,107.07706,-.10037507,-.019842612,-.14462611,-.027028576,-.11762025,.57511163,,,-1.382322,-.02451122,,-2.1571317,-.085722022,-.11628932,-.023172816,-.093139216,.57511163,,,-.63939393,-.02079287,,-.8190251,-.069177955,1.2068359,.0013742482,-.084295571,-.018819459,-.065498836,.57511163,,,.19941111,-.016594658,,.69176787
2014,Financial and insurance activities,K,654612.81,98.273811,92.56369,99.399094,99.420586,103.44494,103.44494,100.88951,649598.44,107.27217,.32289428,.052141748,.13931699,.042401966,.096900873,2.1677575,,,-.31468171,.042401966,,1.1906942,.23473597,-.1667528,-.014621862,-.15214509,2.1677575,,,-.49433565,-.014621862,,.20422055,.1471723,-.99812216,.014325625,-.47075799,-.071261033,-.39951107,2.1677575,,,-.67277771,-.071261033,,-.77559888
2014,Human health activities,Q86,172486.03,95.068718,78.67701,100.66138,93.025696,92.723877,92.693604,92.718391,777377.31,101.68915,-.064374097,-.0009233235,-.033183381,.030459933,-.063775465,-.030561199,,,.68016285,.031989437,,-.75815439,-.05770684,-.024341103,.031943519,-.056416769,-.030561199,,,.78421551,.033118531,,-.13437159,-.046027917,1.4058019,.0019547488,-.0088522239,.034542296,-.043526668,-.030561199,,,.96648306,.035096347,,.95829898
2014,Human health and social work activities,Q,189268.52,94.154396,80.087074,100.33585,92.77063,92.922569,92.899773,92.890862,1036015.8,99.896439,-.0863114,-.0044324645,-.069922537,.018268181,-.088316485,-.031567268,,,.055251971,.020707309,,-3.208569,-.074257635,-.054685138,.020447286,-.075258195,-.031567268,,,.24551821,.022389734,,-1.8745825,-.036259454,4.6859021,.0018011278,-.006650907,.027316678,-.034093354,-.031567268,,,.84531176,.027693395,,2.3306646
2014,Imputed rents of owner-occupied dwellings,L68A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014,Information and communication,J,739080.69,100.18877,93.769653,87.40435,91.004768,93.579086,99.05616,94.586418,802081.06,96.562584,-.56618702,-1.0300472,-1.6287295,-.98536193,-.64356059,2.0292332,,,-1.6405215,-.032689925,,-4.0043216,-.52252924,-1.4406245,-.84903377,-.5917837,2.0292332,,,-1.4752743,-.00062892144,,-3.2784972,-.086640485,4.0913134,.20442575,.43745482,.5120942,-.074832417,2.0292332,,,.17458911,.31947491,,3.968287
2014,Land transport and transport via pipelines,H49,315234,98.683258,85.160637,102.65651,97.792847,91.244644,91.253555,91.596832,611434.13,95.286491,.02605461,.015916685,.043087631,.0036976703,.039389282,-.66825479,,,2.6886039,.0011040469,,.75900668,.025671246,.042543113,.0036296239,.038912807,-.66825479,,,2.6798379,.0010452281,,.73262995,.048050553,.97922373,.021788446,.074330129,.0076019214,.066727526,-.66825479,,,3.1915333,.0044788392,,2.2724023
2014,"Manufacture of basic metals and fabricated metal products, except machinery and equipment",C24-C25,244900.69,95.364922,95.627945,95.814659,95.576836,97.350334,97.347176,96.833511,370645.06,94.987801,.027496496,.16273485,.19370745,.048304651,.1453944,.17129833,,,.63896084,.0034884564,,-2.7601588,.074877031,.28774104,.062708303,.22502433,.17129833,,,.86380261,.010779212,,-1.9388288,.1710573,1.5224133,.28200072,.47862479,.091947056,.38666931,.17129833,,,1.3202212,.0255791,,-.27156797
2014,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C21,324546.09,91.045921,98.675636,97.231201,96.388031,98.084267,98.311119,97.035133,145673.98,97.926781,.6196506,1.0978702,1.7317269,1.0403253,.69132686,.084330976,,,.013846607,.01410667,,4.3027015,.91231,3.9616914,2.8996077,1.0620087,.084330976,,,1.1950313,.052993659,,9.1839323,.69913471,.39926302,1.6134663,2.3373685,1.5452925,.79200131,.084330976,,,.33464751,.024668084,,5.628407
